weather_condition,time,stop_location,accident_severity,crime_category,passenger_count
Foggy,Afternoon,Zone D,Minor,Assault,71.0
Clear,Evening,Zone A,None,Theft,78.65811751157909
Clear,Night,Zone A,Major,Vandalism,68.00103680338225
Stormy,Morning,Zone C,Minor,None,215.00269955937338
Stormy,Evening,Zone D,None,Assault,99.10282081530383
Stormy,Afternoon,Zone C,None,Drug Offense,66.40443994000594
Rainy,Afternoon,Zone D,Severe,Theft,97.1082690267897
Foggy,Morning,Zone A,None,Vandalism,115.25958820017094
Foggy,Afternoon,Zone D,Severe,Drug Offense,68.24585381889865
Clear,Night,Zone A,None,Assault,48.89368364191798
Foggy,Evening,Zone A,Minor,Assault,173.66439322300016
Clear,Night,Zone E,Severe,Vandalism,59.18545943896404
Rainy,Afternoon,Zone A,Major,None,84.0
Stormy,Morning,Zone A,Minor,None,162.03779294430328
Rainy,Night,Zone C,Major,Vandalism,45.0
Stormy,Afternoon,Zone D,Major,None,42.8402427906942
Stormy,Morning,Zone B,Severe,Theft,82.89630648750699
Clear,Night,Zone B,Minor,Theft,84.54256576238947
Stormy,Afternoon,Zone A,None,Drug Offense,32.13493628137866
Rainy,Morning,Zone D,None,Vandalism,116.87521503201266
Cloudy,Morning,Zone E,Major,Vandalism,143.87999799230778
Clear,Night,Zone B,Minor,Assault,72.26624428354177
Stormy,Night,Zone C,None,None,88.83379293581223
Stormy,Afternoon,Zone C,Severe,None,166.98622929886926
Foggy,Evening,Zone C,Severe,Theft,227.69814761031822
Clear,Night,Zone E,Major,Drug Offense,64.71855465648522
Clear,Night,Zone E,Major,Drug Offense,49.033063114067104
Rainy,Morning,Zone E,None,Assault,124.14063291119173
Cloudy,Afternoon,Zone D,Minor,None,110.0
Rainy,Evening,Zone D,Minor,Theft,165.8882417806328
Rainy,Evening,Zone D,Major,Vandalism,150.06538887751304
Rainy,Night,Zone E,None,None,60.27702018599302
Cloudy,Evening,Zone B,None,None,110.79162913467269
Rainy,Evening,Zone B,Minor,Assault,161.6255491634925
Clear,Morning,Zone B,None,Drug Offense,123.82562753838319
Cloudy,Morning,Zone D,Severe,Assault,165.69527726026737
Stormy,Morning,Zone D,Major,None,158.74064124549537
Foggy,Night,Zone B,Severe,Vandalism,89.97358069117014
Foggy,Evening,Zone E,None,Theft,136.8455119467589
Clear,Morning,Zone B,Severe,Drug Offense,110.76650885950934
Foggy,Afternoon,Zone B,Severe,None,87.64670930994981
Foggy,Evening,Zone A,Major,Vandalism,164.1309159868168
Foggy,Afternoon,Zone D,None,None,52.0310375044408
Stormy,Evening,Zone A,Major,Drug Offense,137.55865006188904
Foggy,Afternoon,Zone A,None,Vandalism,41.14578615298113
Rainy,Afternoon,Zone C,None,Drug Offense,44.07804390923502
Clear,Night,Zone A,Major,Vandalism,63.1682980321133
Clear,Afternoon,Zone E,None,Vandalism,32.85685228199559
Clear,Morning,Zone B,Major,None,97.32645914979338
Stormy,Morning,Zone C,Minor,Theft,172.323962810276
Stormy,Evening,Zone E,None,None,141.7260843648798
Foggy,Morning,Zone C,Severe,Theft,155.3585027623289
Rainy,Night,Zone C,Minor,Theft,54.0
Foggy,Morning,Zone C,Major,Vandalism,98.9030046437857
Clear,Night,Zone A,Severe,Theft,87.87821546824057
Rainy,Morning,Zone E,Severe,Assault,145.99475787779627
Clear,Night,Zone C,None,Theft,48.55692745638726
Rainy,Evening,Zone C,Major,None,124.68424335735703
Cloudy,Evening,Zone B,None,None,86.64537500083425
Stormy,Morning,Zone A,Minor,Vandalism,216.2492260119409
Stormy,Evening,Zone D,Severe,Assault,163.69736707283514
Clear,Evening,Zone E,Severe,Drug Offense,114.24031950257587
Clear,Evening,Zone B,None,Drug Offense,100.39250736705576
Cloudy,Morning,Zone D,Severe,Drug Offense,178.83190320406118
Foggy,Night,Zone D,Minor,Vandalism,89.0
Rainy,Morning,Zone E,None,Vandalism,78.43245216105556
Cloudy,Afternoon,Zone E,Minor,Drug Offense,75.0
Cloudy,Night,Zone D,Severe,None,55.95069453206895
Clear,Afternoon,Zone A,Major,Theft,42.20864544102525
Clear,Afternoon,Zone E,Severe,Vandalism,68.30292419328984
Foggy,Evening,Zone C,Major,None,158.3161092050253
Foggy,Night,Zone A,Major,Vandalism,63.0
Clear,Night,Zone E,None,Theft,38.10064891810894
Stormy,Afternoon,Zone C,None,Drug Offense,100.86953745542321
Foggy,Afternoon,Zone E,None,Theft,25.418605822193
Cloudy,Evening,Zone E,None,Theft,138.91884803319414
Clear,Evening,Zone A,Severe,Vandalism,185.1133936538957
Rainy,Morning,Zone C,Major,None,132.32798190129517
Rainy,Night,Zone D,Major,Theft,66.0
Stormy,Afternoon,Zone B,Major,None,55.59964927503954
Clear,Morning,Zone D,Minor,Assault,118.92511326550301
Cloudy,Evening,Zone C,Major,Theft,138.27718191111066
Stormy,Afternoon,Zone B,Minor,Drug Offense,48.473527316565516
Cloudy,Night,Zone A,Minor,Drug Offense,74.0
Rainy,Afternoon,Zone B,None,Assault,49.22986714796855
Cloudy,Afternoon,Zone A,Minor,Assault,116.0
Rainy,Morning,Zone A,Severe,Assault,127.6857945046705
Foggy,Afternoon,Zone D,None,Assault,47.56493268245708
Rainy,Morning,Zone B,Severe,Vandalism,161.81268251830124
Rainy,Morning,Zone A,Minor,Theft,153.0278512127761
Stormy,Evening,Zone B,Major,None,98.3895828566277
Stormy,Afternoon,Zone C,Severe,None,90.57696359101523
Clear,Morning,Zone D,Minor,Assault,89.93800963875778
Clear,Afternoon,Zone C,None,Drug Offense,41.97626963348789
Rainy,Night,Zone B,Severe,Theft,73.96997044323714
Foggy,Afternoon,Zone E,Minor,Vandalism,95.0
Clear,Evening,Zone B,Severe,Drug Offense,129.88381695551774
Rainy,Morning,Zone A,None,None,99.94025369335363
Stormy,Morning,Zone D,Severe,None,215.96066311265383
Clear,Night,Zone E,None,Theft,39.732921447556976
Clear,Evening,Zone B,Major,Theft,99.95894687144796
Rainy,Morning,Zone D,Major,Vandalism,85.98985178231256
Rainy,Night,Zone A,Minor,Assault,61.0
Cloudy,Morning,Zone B,Minor,Vandalism,177.2252450239785
Cloudy,Morning,Zone C,Severe,None,193.86032064638914
Foggy,Evening,Zone E,Severe,None,245.457405101505
Clear,Night,Zone D,Severe,Vandalism,59.97849639900643
Cloudy,Morning,Zone B,Minor,Drug Offense,212.58454031146277
Rainy,Afternoon,Zone D,None,Assault,59.85975337369601
Clear,Night,Zone E,Major,Assault,53.586083148325464
Cloudy,Evening,Zone C,None,Theft,84.08423060590016
Foggy,Evening,Zone B,Major,Assault,131.23038006068282
Foggy,Evening,Zone E,Severe,Theft,155.6301122720256
Foggy,Morning,Zone A,Severe,Assault,222.93457334790756
Foggy,Evening,Zone B,Minor,Assault,135.33069622706262
Rainy,Night,Zone A,Major,None,59.0
Foggy,Morning,Zone C,Minor,Assault,134.63390644202235
Stormy,Afternoon,Zone C,Major,None,102.06050474106738
Foggy,Evening,Zone B,Minor,Theft,155.54662352515743
Cloudy,Evening,Zone D,Severe,Vandalism,181.81639265654994
Clear,Evening,Zone D,Major,Drug Offense,92.12322360978534
Cloudy,Afternoon,Zone D,Minor,Vandalism,108.0
Clear,Morning,Zone D,None,None,66.07422923944989
Rainy,Evening,Zone E,Minor,None,162.84527176581716
Clear,Afternoon,Zone B,Minor,Assault,52.253662788041034
Stormy,Morning,Zone D,Major,None,161.25711823170457
Foggy,Night,Zone C,None,Theft,54.08636283128815
Cloudy,Evening,Zone B,Severe,None,192.31347458805772
Clear,Morning,Zone D,Minor,Vandalism,99.47686021170297
Cloudy,Evening,Zone A,Severe,Assault,143.70504464262015
Foggy,Afternoon,Zone B,Major,Theft,93.0
Rainy,Morning,Zone D,Minor,Theft,143.208524598372
Foggy,Afternoon,Zone E,Minor,Drug Offense,103.0
Rainy,Evening,Zone A,None,Theft,110.93324903916643
Cloudy,Night,Zone A,Major,Assault,93.0
Rainy,Afternoon,Zone C,None,Drug Offense,64.8508062037575
Rainy,Morning,Zone D,Minor,Assault,181.39822008033127
Rainy,Morning,Zone D,Major,Drug Offense,170.18663652667382
Rainy,Evening,Zone B,Major,Drug Offense,88.25211348970596
Rainy,Morning,Zone C,None,Drug Offense,104.9880452141503
Clear,Evening,Zone A,Major,Assault,77.34291897275037
Rainy,Afternoon,Zone E,Minor,Assault,78.0
Rainy,Night,Zone D,Minor,Drug Offense,70.0
Foggy,Afternoon,Zone A,Minor,Assault,115.0
Foggy,Afternoon,Zone D,Severe,None,112.86161763656962
Foggy,Evening,Zone D,Severe,None,253.13857467127386
Rainy,Night,Zone E,Minor,Vandalism,89.0
Foggy,Afternoon,Zone E,Major,None,71.0
Clear,Evening,Zone E,Major,Drug Offense,114.41248582475787
Cloudy,Afternoon,Zone B,Severe,Vandalism,43.89139586029938
Foggy,Afternoon,Zone E,None,Assault,48.42760399311581
Foggy,Morning,Zone E,Severe,Vandalism,162.499658537516
Clear,Afternoon,Zone E,Major,Drug Offense,63.30658109700893
Stormy,Night,Zone E,Severe,Drug Offense,22.17572216743238
Stormy,Afternoon,Zone C,Minor,Theft,98.99012413160074
Clear,Evening,Zone B,None,None,88.0837120595745
Foggy,Morning,Zone D,Major,None,130.4465105965846
Cloudy,Evening,Zone B,Severe,Vandalism,142.36995501963403
Foggy,Night,Zone B,None,Vandalism,60.639130061957594
Clear,Afternoon,Zone B,Minor,None,83.78401993715306
Clear,Afternoon,Zone E,Minor,Drug Offense,59.3491643700324
Rainy,Morning,Zone B,Severe,Assault,173.00500209326356
Clear,Afternoon,Zone C,None,Drug Offense,41.52257890472288
Rainy,Evening,Zone D,Minor,Assault,122.7615274719479
Clear,Evening,Zone B,Severe,Theft,139.8418374002825
Rainy,Morning,Zone D,Major,Vandalism,100.79471820322259
Rainy,Afternoon,Zone A,Major,Theft,83.0
Foggy,Morning,Zone A,Major,Drug Offense,148.04153801077422
Rainy,Night,Zone B,Minor,Vandalism,92.0
Stormy,Afternoon,Zone C,Major,Theft,39.138487764173554
Clear,Afternoon,Zone A,Major,Assault,30.75702728499547
Cloudy,Afternoon,Zone A,Minor,Theft,90.0
Clear,Night,Zone C,Severe,Theft,47.38681273680669
Foggy,Night,Zone E,Minor,Drug Offense,84.0
Foggy,Night,Zone B,Major,Vandalism,54.0
Rainy,Evening,Zone A,Major,Vandalism,105.47727793027109
Foggy,Morning,Zone C,None,Theft,76.575009405441
Foggy,Evening,Zone A,Minor,Theft,168.20731040751005
Clear,Night,Zone D,Major,Drug Offense,71.1976736045286
Stormy,Evening,Zone A,Severe,Assault,228.19443346628648
Stormy,Evening,Zone D,None,Drug Offense,131.74995178848732
Rainy,Morning,Zone E,Major,Assault,117.7270926944773
Foggy,Night,Zone C,Minor,Theft,94.0
Foggy,Evening,Zone E,Major,Theft,129.52529902864805
Stormy,Evening,Zone D,Minor,Vandalism,188.50619953414426
Rainy,Afternoon,Zone A,Minor,Theft,98.0
Foggy,Afternoon,Zone E,None,None,100.97287798208228
Rainy,Night,Zone D,Severe,Drug Offense,28.423807237022608
Clear,Evening,Zone E,Severe,Drug Offense,133.80142558417393
Foggy,Night,Zone D,None,Theft,70.33813286928006
Foggy,Morning,Zone A,Major,Assault,104.55311605505803
Foggy,Night,Zone E,None,Drug Offense,36.47625349573522
Stormy,Night,Zone C,Severe,None,109.86712398613716
Stormy,Evening,Zone E,None,None,110.88888382670915
Foggy,Morning,Zone D,Major,Drug Offense,122.03415549194143
Foggy,Night,Zone B,Minor,None,88.0
Clear,Afternoon,Zone A,Major,Drug Offense,43.360855834710655
Clear,Morning,Zone E,Minor,Drug Offense,78.91818942904169
Rainy,Evening,Zone D,Major,Drug Offense,73.73980537392013
Rainy,Afternoon,Zone C,Minor,Vandalism,90.0
Stormy,Morning,Zone A,Major,Theft,116.349510502039
Cloudy,Evening,Zone A,None,None,93.05806476029191
Clear,Evening,Zone C,None,None,86.95286789149884
Rainy,Morning,Zone C,None,None,123.23283095680199
Clear,Morning,Zone D,Minor,Drug Offense,127.68637112096457
Clear,Morning,Zone E,Minor,Drug Offense,126.4791125272553
Cloudy,Evening,Zone A,Severe,Theft,265.93311531131695
Clear,Afternoon,Zone B,Minor,Vandalism,64.43026047369747
Cloudy,Afternoon,Zone C,Minor,Drug Offense,75.0
Cloudy,Evening,Zone C,Severe,Drug Offense,171.3040644247111
Clear,Morning,Zone A,Severe,Assault,100.54270422090615
Clear,Evening,Zone C,Major,None,141.3338118453668
Rainy,Evening,Zone C,Severe,Drug Offense,149.13007778331425
Clear,Evening,Zone E,Severe,None,151.06399510235624
Clear,Evening,Zone D,Minor,Theft,106.58521316411552
Clear,Afternoon,Zone D,None,Theft,37.232032387867875
Rainy,Morning,Zone C,Minor,Vandalism,147.40486237465976
Cloudy,Evening,Zone B,Minor,Theft,154.05330573372876
Rainy,Evening,Zone C,Major,Vandalism,101.27827344132864
Clear,Morning,Zone B,Minor,Vandalism,145.4574579053769
Foggy,Morning,Zone B,Severe,Vandalism,149.08668849411143
Clear,Evening,Zone B,Severe,Drug Offense,100.79906350050028
Rainy,Evening,Zone B,Minor,Vandalism,153.33743592681907
Rainy,Morning,Zone A,Severe,Assault,179.28586286900165
Stormy,Morning,Zone C,None,Drug Offense,117.69783847522952
Foggy,Afternoon,Zone A,Severe,Assault,31.523344255043384
Rainy,Evening,Zone B,Severe,Assault,165.50985264922383
Cloudy,Night,Zone E,None,Drug Offense,55.25483448593274
Clear,Morning,Zone D,None,Theft,61.51588378644892
Cloudy,Morning,Zone C,None,Assault,111.13021233786854
Rainy,Afternoon,Zone C,Major,Assault,65.0
Rainy,Afternoon,Zone A,Severe,Vandalism,90.79583111791533
Cloudy,Night,Zone B,Severe,Vandalism,96.85776848899404
Cloudy,Morning,Zone B,Severe,Assault,179.07680932556377
Stormy,Evening,Zone A,None,Vandalism,89.348840967095
Clear,Evening,Zone C,Major,Vandalism,158.64193422697502
Cloudy,Evening,Zone A,Severe,None,181.37787023978188
Clear,Afternoon,Zone D,Major,Vandalism,58.86170273792628
Foggy,Night,Zone C,Minor,Theft,135.0
Rainy,Night,Zone B,Major,Theft,83.0
Cloudy,Night,Zone E,Minor,Vandalism,92.0
Foggy,Morning,Zone E,Severe,Theft,130.90411930439504
Rainy,Morning,Zone C,None,Vandalism,105.26079426712
Stormy,Night,Zone C,Major,Drug Offense,55.41701473925551
Rainy,Night,Zone B,Severe,None,114.07172458060798
Cloudy,Night,Zone E,Major,Assault,61.0
Foggy,Afternoon,Zone A,Minor,None,119.0
Foggy,Night,Zone A,Severe,Vandalism,76.55315694626987
Foggy,Evening,Zone A,Minor,Vandalism,149.11084136364718
Rainy,Morning,Zone A,Severe,Vandalism,197.38171144756183
Clear,Evening,Zone E,Major,Drug Offense,90.82442686717886
Clear,Morning,Zone E,None,Theft,79.41054757435984
Rainy,Afternoon,Zone B,None,Drug Offense,48.59293554631456
Cloudy,Afternoon,Zone C,Minor,Vandalism,104.0
Rainy,Evening,Zone E,None,None,95.22403273619759
Clear,Afternoon,Zone E,Minor,Theft,86.26759823316382
Rainy,Morning,Zone C,Minor,Assault,141.0081624121257
Foggy,Afternoon,Zone D,Severe,None,85.6356504093051
Cloudy,Evening,Zone A,Minor,Vandalism,160.31276036840214
Cloudy,Afternoon,Zone E,None,Drug Offense,45.9925347116097
Stormy,Night,Zone E,None,None,64.50078806664892
Rainy,Morning,Zone A,None,Drug Offense,112.68487954772036
Foggy,Afternoon,Zone E,Minor,Drug Offense,93.0
Rainy,Morning,Zone C,None,Assault,66.02866438217808
Stormy,Evening,Zone E,Severe,Theft,166.1975737529773
Stormy,Night,Zone B,None,Assault,51.693173805395034
Rainy,Morning,Zone E,Major,Theft,103.60984469499085
Rainy,Night,Zone A,Severe,None,128.54906007559822
Rainy,Night,Zone C,Severe,Theft,82.3943214490333
Clear,Night,Zone E,Severe,None,56.78306741401534
Stormy,Afternoon,Zone D,Minor,Vandalism,75.33546499455144
Cloudy,Afternoon,Zone C,Major,Drug Offense,80.0
Clear,Evening,Zone C,Minor,Vandalism,125.18524991669855
Foggy,Afternoon,Zone D,Severe,Assault,63.157515174174904
Cloudy,Evening,Zone E,Major,Theft,115.43975786599037
Cloudy,Evening,Zone B,Severe,Theft,142.88669624666392
Cloudy,Night,Zone A,Minor,Assault,89.0
Stormy,Morning,Zone C,Severe,Drug Offense,183.46647005697378
Foggy,Afternoon,Zone B,None,Vandalism,40.471512145594126
Clear,Morning,Zone A,Major,Vandalism,94.36181485355301
Foggy,Evening,Zone A,Minor,Drug Offense,167.71192931680224
Clear,Evening,Zone E,Severe,Drug Offense,147.71345779309453
Stormy,Evening,Zone B,Severe,Vandalism,158.56275359756359
Foggy,Night,Zone C,Minor,Vandalism,68.0
Cloudy,Morning,Zone C,Severe,Drug Offense,194.67994174594554
Foggy,Night,Zone E,None,Theft,57.50053510119406
Stormy,Morning,Zone C,Minor,Theft,185.44272865905822
Stormy,Night,Zone A,Minor,Theft,73.58944497261315
Stormy,Evening,Zone E,Severe,Theft,134.19683749037335
Clear,Afternoon,Zone A,Minor,Assault,46.61379714184794
Foggy,Night,Zone A,Minor,Vandalism,91.0
Cloudy,Night,Zone D,None,Theft,43.97333869176815
Cloudy,Afternoon,Zone D,None,Assault,61.612723074967725
Rainy,Afternoon,Zone E,Minor,Assault,95.0
Stormy,Night,Zone A,Minor,Assault,64.39917577379654
Cloudy,Evening,Zone E,None,Drug Offense,108.207884717094
Stormy,Evening,Zone D,Severe,Vandalism,110.76550626170447
Cloudy,Afternoon,Zone E,Minor,Drug Offense,99.0
Foggy,Night,Zone B,None,Vandalism,47.195732921761675
Rainy,Morning,Zone E,None,Vandalism,127.81039733629167
Stormy,Afternoon,Zone B,Severe,Drug Offense,28.390622354353575
Clear,Morning,Zone E,Major,Theft,108.14396472970762
Clear,Afternoon,Zone B,Minor,Assault,67.28128433573319
Cloudy,Night,Zone B,None,None,68.61448109221692
Foggy,Evening,Zone B,Severe,Drug Offense,155.9969561320322
Stormy,Afternoon,Zone B,Major,Assault,95.81763661708584
Rainy,Morning,Zone C,None,Assault,124.86788283505129
Foggy,Night,Zone C,Minor,Theft,70.0
Cloudy,Night,Zone E,Severe,Vandalism,108.70255871207758
Foggy,Night,Zone D,Minor,None,106.0
Rainy,Morning,Zone A,Major,Assault,127.84786878759209
Foggy,Afternoon,Zone C,Minor,Theft,88.0
Stormy,Evening,Zone B,Severe,Assault,172.8486212451552
Cloudy,Evening,Zone C,Major,None,132.40283245872612
Rainy,Morning,Zone B,Severe,Assault,191.84478013260392
Cloudy,Evening,Zone D,Major,Theft,118.3407674384105
Stormy,Afternoon,Zone C,Major,Theft,29.706616546903316
Rainy,Morning,Zone A,Minor,Drug Offense,91.40095562674223
Rainy,Morning,Zone A,None,Vandalism,102.31888403492403
Cloudy,Afternoon,Zone C,Severe,Vandalism,88.59547800288657
Foggy,Night,Zone C,Severe,Theft,82.61483033260696
Foggy,Afternoon,Zone A,None,Theft,53.38249806623074
Clear,Afternoon,Zone D,Severe,Theft,72.6470761038089
Clear,Evening,Zone E,Minor,Assault,88.49447990882241
Rainy,Evening,Zone C,Major,Theft,147.10023328022697
Cloudy,Evening,Zone C,Severe,None,197.3867309887805
Rainy,Night,Zone A,Severe,Theft,121.43637553696054
Cloudy,Afternoon,Zone A,Severe,Drug Offense,77.29357930821806
Stormy,Evening,Zone A,Minor,Drug Offense,145.31523510877517
Clear,Night,Zone A,Severe,Theft,60.93738843794181
Rainy,Evening,Zone C,Minor,Theft,135.96005376322898
Stormy,Afternoon,Zone B,Major,Theft,9.479510088286059
Foggy,Afternoon,Zone A,Major,Drug Offense,53.0
Clear,Afternoon,Zone D,Minor,Drug Offense,104.6421260531201
Cloudy,Morning,Zone D,Major,Vandalism,122.34800907851435
Foggy,Afternoon,Zone C,Severe,Assault,94.90524519795223
Foggy,Afternoon,Zone A,Minor,None,89.0
Stormy,Evening,Zone E,None,Vandalism,124.001116272522
Rainy,Morning,Zone A,None,Theft,111.14037592038865
Rainy,Evening,Zone C,Major,Drug Offense,109.14527173937967
Stormy,Night,Zone E,Major,Vandalism,93.86078756093976
Foggy,Night,Zone C,None,None,46.6584788394607
Clear,Morning,Zone B,Severe,Assault,142.10854450973673
Foggy,Afternoon,Zone D,Major,None,81.0
Stormy,Morning,Zone C,None,None,82.8168274152948
Foggy,Afternoon,Zone A,Major,None,66.0
Foggy,Night,Zone A,None,Drug Offense,54.90716729003469
Foggy,Night,Zone C,None,Drug Offense,40.9260700287689
Foggy,Morning,Zone D,Major,Assault,129.7760145471543
Clear,Evening,Zone C,Minor,Vandalism,147.85784883166093
Cloudy,Night,Zone C,None,Drug Offense,59.98203750218549
Cloudy,Morning,Zone A,None,None,123.82467132245765
Rainy,Morning,Zone A,Severe,Theft,82.96927119256198
Cloudy,Night,Zone A,Major,Drug Offense,64.0
Cloudy,Afternoon,Zone D,Major,Theft,57.0
Cloudy,Evening,Zone A,Minor,Drug Offense,163.9921360588363
Foggy,Evening,Zone E,Severe,Vandalism,141.08008443465738
Foggy,Afternoon,Zone E,None,Theft,44.84624721440802
Clear,Night,Zone C,None,None,25.74126764875154
Foggy,Night,Zone C,Severe,Assault,41.23507930781455
Foggy,Afternoon,Zone B,Severe,Assault,61.588894666525455
Cloudy,Night,Zone E,Minor,Theft,120.0
Clear,Evening,Zone D,None,None,101.4438386390528
Clear,Morning,Zone C,Severe,None,180.01284390987166
Cloudy,Evening,Zone C,None,Vandalism,72.08872848591766
Cloudy,Evening,Zone D,Major,Vandalism,135.36062744923314
Clear,Evening,Zone E,Severe,Theft,137.42980798931254
Stormy,Night,Zone B,Severe,Vandalism,5.577220959264946
Cloudy,Afternoon,Zone D,None,Theft,53.70682727456747
Cloudy,Night,Zone B,Minor,Drug Offense,95.0
Clear,Afternoon,Zone B,Minor,None,74.62114607812788
Stormy,Morning,Zone C,Severe,Drug Offense,208.2879550053583
